coverage,location,scenario,cohort,value,low,high
30,kenya,Catch-up 35-40: V,20_25,58277.0975,58086.7309,58467.4641
30,kenya,Catch-up 35-40: V,25_30,51697.3640,51210.8716,52183.8563
30,kenya,Catch-up 35-40: V,30_35,44214.9002,43090.8308,45338.9696
30,kenya,Catch-up 35-40: V,35_40,34179.1068,33789.3085,34568.9050
30,kenya,Catch-up 35-40: V,40_45,28456.7784,28347.9975,28565.5593
30,kenya,Catch-up 35-40: V,45_50,19841.1802,19505.7724,20176.5879
30,kenya,Catch-up 35-40: V,50_55,14794.9554,14483.7212,15106.1896
30,kenya,Catch-up 35-40: V,55_60,9476.7785,9455.6266,9497.9303
30,kenya,Catch-up 35-40: TT,10_15,30692.8283,30396.7024,30988.9541
30,kenya,Catch-up 35-40: TT,15_20,54042.9517,53619.9148,54465.9886
30,kenya,Catch-up 35-40: TT,20_25,58567.9354,58144.8985,58990.9723
30,kenya,Catch-up 35-40: TT,25_30,53083.5651,53077.5217,53089.6085
30,kenya,Catch-up 35-40: TT,30_35,45193.1728,45063.2401,45323.1056
30,kenya,Catch-up 35-40: TT,35_40,34700.3485,34679.1967,34721.5003
30,kenya,Catch-up 35-40: TT,40_45,29008.2372,28554.9834,29461.4909
30,kenya,Catch-up 35-40: TT,45_50,20460.6269,20040.6117,20880.6421
30,kenya,Catch-up 35-40: TT,50_55,14772.2928,14672.5769,14872.0086
30,kenya,Catch-up 35-40: TT,55_60,9529.6580,9357.4216,9701.8944
30,kenya,Catch-up 35-45: TTV,10_15,29412.3864,28768.7660,30056.0068
30,kenya,Catch-up 35-45: TTV,15_20,54881.4713,52947.5885,56815.3540
30,kenya,Catch-up 35-45: TTV,20_25,57695.4218,55951.9056,59438.9381
30,kenya,Catch-up 35-45: TTV,25_30,52248.8228,51641.4627,52856.1829
30,kenya,Catch-up 35-45: TTV,30_35,42904.2414,41215.1156,44593.3671
30,kenya,Catch-up 35-45: TTV,35_40,29842.9790,29592.1786,30093.7793
30,kenya,Catch-up 35-45: TTV,40_45,23149.9322,22911.2185,23388.6458
30,kenya,Catch-up 35-45: TTV,45_50,19550.3423,19338.8238,19761.8607
30,kenya,Catch-up 35-45: TTV,50_55,14685.4191,14606.8551,14763.9831
30,kenya,Catch-up 35-45: TTV,55_60,9280.3685,9259.2167,9301.5203
30,kenya,Catch-up 35-45: V,10_15,29374.6153,28283.7846,30465.4459
30,kenya,Catch-up 35-45: V,15_20,53355.5169,51621.0658,55089.9679
30,kenya,Catch-up 35-45: V,20_25,58050.4707,56887.1193,59213.8220
30,kenya,Catch-up 35-45: V,25_30,52822.9442,52608.4041,53037.4843
30,kenya,Catch-up 35-45: V,30_35,43315.9469,41684.2333,44947.6605
30,kenya,Catch-up 35-45: V,35_40,33699.4132,33439.5477,33959.2787
30,kenya,Catch-up 35-45: V,40_45,27346.3067,27267.7427,27424.8707
30,kenya,Catch-up 35-45: V,45_50,19984.7105,19903.1248,20066.2962
30,kenya,Catch-up 35-45: V,50_55,14658.9793,14365.8752,14952.0834
30,kenya,Catch-up 35-45: V,55_60,9544.7665,9499.4412,9590.0919
30,kenya,Catch-up 35-45: TT,10_15,28475.6619,28206.7313,28744.5926
30,kenya,Catch-up 35-45: TT,15_20,52112.8461,51342.3147,52883.3774
30,kenya,Catch-up 35-45: TT,20_25,55818.1958,54549.0852,57087.3063
30,kenya,Catch-up 35-45: TT,25_30,52392.3531,52244.2902,52540.4159
30,kenya,Catch-up 35-45: TT,30_35,44694.5937,43851.5417,45537.6457
30,kenya,Catch-up 35-45: TT,35_40,34553.0410,34510.7372,34595.3447
30,kenya,Catch-up 35-45: TT,40_45,25423.7552,25245.4754,25602.0350
30,kenya,Catch-up 35-45: TT,45_50,19780.7463,19378.8613,20182.6313
30,kenya,Catch-up 35-45: TT,50_55,14825.1723,14665.0226,14985.3220
30,kenya,Catch-up 35-45: TT,55_60,9382.3506,9340.0469,9424.6542
30,kenya,Catch-up 35-50: TTV,10_15,30088.4899,29997.8391,30179.1406
30,kenya,Catch-up 35-50: TTV,15_20,55259.1827,54963.0569,55555.3085
30,kenya,Catch-up 35-50: TTV,20_25,58379.0796,57889.5655,58868.5937
30,kenya,Catch-up 35-50: TTV,25_30,53170.4387,53143.2435,53197.6340
30,kenya,Catch-up 35-50: TTV,30_35,43757.8693,42733.5158,44782.2229
30,kenya,Catch-up 35-50: TTV,35_40,29824.0934,29491.7073,30156.4794
30,kenya,Catch-up 35-50: TTV,40_45,23301.0168,23219.4311,23382.6025
30,kenya,Catch-up 35-50: TTV,45_50,15659.9143,15647.8275,15672.0010
30,kenya,Catch-up 35-50: TTV,50_55,13952.6589,13874.0949,14031.2229
30,kenya,Catch-up 35-50: TTV,55_60,9216.1576,9137.5936,9294.7216
30,kenya,Catch-up 35-50: V,10_15,29574.8023,29345.1537,29804.4509
30,kenya,Catch-up 35-50: V,15_20,52350.8043,50719.0907,53982.5179
30,kenya,Catch-up 35-50: V,20_25,57600.9940,56053.8878,59148.1002
30,kenya,Catch-up 35-50: V,25_30,52218.6058,51139.8619,53297.3498
30,kenya,Catch-up 35-50: V,30_35,43772.9777,42488.7587,45057.1967
30,kenya,Catch-up 35-50: V,35_40,33374.5813,32915.2842,33833.8785
30,kenya,Catch-up 35-50: V,40_45,26813.7336,26254.7206,27372.7465
30,kenya,Catch-up 35-50: V,45_50,18934.6727,18931.6510,18937.6944
30,kenya,Catch-up 35-50: V,50_55,14421.0211,14372.6740,14469.3682
30,kenya,Catch-up 35-50: V,55_60,9537.2122,9528.1472,9546.2773
30,kenya,Catch-up 35-50: TT,10_15,29306.6272,28802.0047,29811.2498
30,kenya,Catch-up 35-50: TT,15_20,51867.3336,51746.4658,51988.2013
30,kenya,Catch-up 35-50: TT,20_25,57495.2348,57205.1523,57785.3172
30,kenya,Catch-up 35-50: TT,25_30,52486.7810,52202.7419,52770.8201
30,kenya,Catch-up 35-50: TT,30_35,43746.5379,42543.9046,44949.1713
30,kenya,Catch-up 35-50: TT,35_40,33548.3285,33022.5541,34074.1029
30,kenya,Catch-up 35-50: TT,40_45,25805.2437,25672.2893,25938.1982
30,kenya,Catch-up 35-50: TT,45_50,16842.1511,16524.8734,17159.4287
30,kenya,Catch-up 35-50: TT,50_55,14137.7374,13995.7179,14279.7569
30,kenya,Catch-up 35-50: TT,55_60,9352.1337,9201.0492,9503.2183
30,kenya,Catch-up 35-55: TTV,10_15,28301.9146,26927.0449,29676.7843
30,kenya,Catch-up 35-55: TTV,15_20,52875.8232,51023.5261,54728.1203
30,kenya,Catch-up 35-55: TTV,20_25,57317.7103,56444.4414,58190.9792
30,kenya,Catch-up 35-55: TTV,25_30,51553.8337,51375.5538,51732.1135
30,kenya,Catch-up 35-55: TTV,30_35,43342.3867,41901.0396,44783.7337
30,kenya,Catch-up 35-55: TTV,35_40,29805.2078,29693.4052,29917.0105
30,kenya,Catch-up 35-55: TTV,40_45,23629.6258,22934.6367,24324.6148
30,kenya,Catch-up 35-55: TTV,45_50,16268.0297,15733.1903,16802.8691
30,kenya,Catch-up 35-55: TTV,50_55,11780.8179,11729.4492,11832.1867
30,kenya,Catch-up 35-55: TTV,55_60,9019.7476,9013.7043,9025.7910
30,kenya,Catch-up 35-55: V,10_15,29046.0063,28550.4489,29541.5637
30,kenya,Catch-up 35-55: V,15_20,52584.9853,52258.6426,52911.3279
30,kenya,Catch-up 35-55: V,20_25,57211.9512,57208.9295,57214.9729
30,kenya,Catch-up 35-55: V,25_30,52970.2517,52462.6075,53477.8960
30,kenya,Catch-up 35-55: V,30_35,44630.3828,43095.3634,46165.4023
30,kenya,Catch-up 35-55: V,35_40,34020.4680,33340.5873,34700.3486
30,kenya,Catch-up 35-55: V,40_45,26583.3296,26528.9392,26637.7200
30,kenya,Catch-up 35-55: V,45_50,18640.0577,18431.5610,18848.5544
30,kenya,Catch-up 35-55: V,50_55,14447.4609,14263.1377,14631.7841
30,kenya,Catch-up 35-55: V,55_60,9261.4830,9225.2227,9297.7433
30,kenya,Catch-up 35-55: TT,10_15,30016.7248,29717.5774,30315.8723
30,kenya,Catch-up 35-55: TT,15_20,53132.6670,52948.3439,53316.9902
30,kenya,Catch-up 35-55: TT,20_25,58907.8756,58575.4896,59240.2617
30,kenya,Catch-up 35-55: TT,25_30,53940.9702,53388.0006,54493.9398
30,kenya,Catch-up 35-55: TT,30_35,45408.4684,43885.5357,46931.4012
30,kenya,Catch-up 35-55: TT,35_40,34972.3007,34824.2379,35120.3636
30,kenya,Catch-up 35-55: TT,40_45,25121.5861,24737.8312,25505.3409
30,kenya,Catch-up 35-55: TT,45_50,16955.4645,16614.0133,17296.9156
30,kenya,Catch-up 35-55: TT,50_55,12139.6438,12103.3835,12175.9040
30,kenya,Catch-up 35-55: TT,55_60,8861.1088,8794.6316,8927.5860
30,kenya,Catch-up 35-60: TTV,10_15,29858.0859,29425.9840,30290.1879
30,kenya,Catch-up 35-60: TTV,15_20,54288.4642,53439.3688,55137.5597
30,kenya,Catch-up 35-60: TTV,20_25,58024.0309,57921.2933,58126.7684
30,kenya,Catch-up 35-60: TTV,25_30,51652.0386,51624.8434,51679.2338
30,kenya,Catch-up 35-60: TTV,30_35,43232.8503,42036.2603,44429.4403
30,kenya,Catch-up 35-60: TTV,35_40,30976.1134,30670.9226,31281.3042
30,kenya,Catch-up 35-60: TTV,40_45,23319.9024,22945.2126,23694.5922
30,kenya,Catch-up 35-60: TTV,45_50,15912.9809,15807.2217,16018.7401
30,kenya,Catch-up 35-60: TTV,50_55,11437.1005,11364.5799,11509.6212
30,kenya,Catch-up 35-60: TTV,55_60,7376.7029,7313.2473,7440.1584
30,kenya,Catch-up 35-60: V,10_15,28796.7167,27998.9901,29594.4433
30,kenya,Catch-up 35-60: V,15_20,52180.8341,51930.0337,52431.6346
30,kenya,Catch-up 35-60: V,20_25,58598.1520,57818.5557,59377.7484
30,kenya,Catch-up 35-60: V,25_30,51368.7550,50830.8939,51906.6162
30,kenya,Catch-up 35-60: V,30_35,44230.0086,42465.3405,45994.6767
30,kenya,Catch-up 35-60: V,35_40,34099.7873,33610.2733,34589.3014
30,kenya,Catch-up 35-60: V,40_45,26832.6191,26802.4022,26862.8360
30,kenya,Catch-up 35-60: V,45_50,18696.7145,18315.9814,19077.4477
30,kenya,Catch-up 35-60: V,50_55,13937.5505,13822.7262,14052.3748
30,kenya,Catch-up 35-60: V,55_60,9367.2422,9318.8951,9415.5892
30,kenya,Catch-up 35-60: TT,10_15,28800.4938,28591.9971,29008.9905
30,kenya,Catch-up 35-60: TT,15_20,53438.6134,53208.9648,53668.2619
30,kenya,Catch-up 35-60: TT,20_25,59432.8944,58432.7146,60433.0742
30,kenya,Catch-up 35-60: TT,25_30,52520.7751,52288.1048,52753.4454
30,kenya,Catch-up 35-60: TT,30_35,45536.8903,44485.3416,46588.4391
30,kenya,Catch-up 35-60: TT,35_40,34284.8659,34239.5405,34330.1912
30,kenya,Catch-up 35-60: TT,40_45,24917.6218,24884.3832,24950.8604
30,kenya,Catch-up 35-60: TT,45_50,16657.0724,16397.2069,16916.9379
30,kenya,Catch-up 35-60: TT,50_55,12252.9573,12041.4388,12464.4757
30,kenya,Catch-up 35-60: TT,55_60,7758.1913,7637.3236,7879.0590
30,kenya,Catch-up 40-45: TTV,10_15,29038.4520,28766.4997,29310.4043
30,kenya,Catch-up 40-45: TTV,15_20,53797.4393,53697.7234,53897.1551
30,kenya,Catch-up 40-45: TTV,20_25,57434.8009,57434.8009,57434.8009
30,kenya,Catch-up 40-45: TTV,25_30,51531.1709,50978.2013,52084.1406
30,kenya,Catch-up 40-45: TTV,30_35,44694.5938,43700.4571,45688.7304
30,kenya,Catch-up 40-45: TTV,35_40,35716.3924,35438.3967,35994.3881
30,kenya,Catch-up 40-45: TTV,40_45,23229.2516,22691.3905,23767.1127
30,kenya,Catch-up 40-45: TTV,45_50,19369.0408,18867.4400,19870.6416
30,kenya,Catch-up 40-45: TTV,50_55,14749.6300,14740.5649,14758.6951
30,kenya,Catch-up 40-45: TTV,55_60,9446.5615,9232.0214,9661.1016
30,kenya,Catch-up 40-45: V,10_15,29812.7605,29737.2182,29888.3029
30,kenya,Catch-up 40-45: V,15_20,54118.4940,54052.0168,54184.9713
30,kenya,Catch-up 40-45: V,20_25,59104.2857,58765.8562,59442.7151
30,kenya,Catch-up 40-45: V,25_30,53529.2647,53390.2669,53668.2626
30,kenya,Catch-up 40-45: V,30_35,45835.2824,44665.8876,47004.6771
30,kenya,Catch-up 40-45: V,35_40,37113.9249,36944.7101,37283.1397
30,kenya,Catch-up 40-45: V,40_45,27074.3544,26899.0963,27249.6126
30,kenya,Catch-up 40-45: V,45_50,19924.2768,19697.6498,20150.9037
30,kenya,Catch-up 40-45: V,50_55,15082.0161,15006.4738,15157.5584
30,kenya,Catch-up 40-45: V,55_60,9571.2063,9395.9482,9746.4644
30,kenya,Catch-up 40-45: TT,10_15,29140.4341,28853.3734,29427.4948
30,kenya,Catch-up 40-45: TT,15_20,53876.7587,53496.0256,54257.4919
30,kenya,Catch-up 40-45: TT,20_25,58522.6100,58256.7011,58788.5189
30,kenya,Catch-up 40-45: TT,25_30,53162.8845,51993.4898,54332.2793
30,kenya,Catch-up 40-45: TT,30_35,44422.6415,42709.3422,46135.9408
30,kenya,Catch-up 40-45: TT,35_40,37053.4910,36255.7644,37851.2176
30,kenya,Catch-up 40-45: TT,40_45,25234.8995,24978.0557,25491.7432
30,kenya,Catch-up 40-45: TT,45_50,19516.3482,19162.8103,19869.8862
30,kenya,Catch-up 40-45: TT,50_55,14844.0579,14735.2769,14952.8388
30,kenya,Catch-up 40-45: TT,55_60,9605.2003,9578.0051,9632.3955
30,kenya,Catch-up 40-50: TTV,10_15,28577.6441,27223.9262,29931.3620
30,kenya,Catch-up 40-50: TTV,15_20,54175.1507,53785.3525,54564.9489
30,kenya,Catch-up 40-50: TTV,20_25,58945.6469,58697.8680,59193.4257
30,kenya,Catch-up 40-50: TTV,25_30,52415.0158,52085.6515,52744.3802
30,kenya,Catch-up 40-50: TTV,30_35,45204.5043,44177.1290,46231.8795
30,kenya,Catch-up 40-50: TTV,35_40,37125.2562,36566.2432,37684.2691
30,kenya,Catch-up 40-50: TTV,40_45,23671.1740,23643.9788,23698.3692
30,kenya,Catch-up 40-50: TTV,45_50,16328.4635,16017.2292,16639.6977
30,kenya,Catch-up 40-50: TTV,50_55,14326.5932,14063.7060,14589.4804
30,kenya,Catch-up 40-50: TTV,55_60,9340.8024,9307.5638,9374.0410
30,kenya,Catch-up 40-50: V,10_15,29820.3147,28439.4016,31201.2279
30,kenya,Catch-up 40-50: V,15_20,54307.3497,52186.1221,56428.5774
30,kenya,Catch-up 40-50: V,20_25,59935.2508,58152.4526,61718.0491
30,kenya,Catch-up 40-50: V,25_30,53283.7523,53002.7349,53564.7696
30,kenya,Catch-up 40-50: V,30_35,44207.3459,43192.0574,45222.6344
30,kenya,Catch-up 40-50: V,35_40,36683.3338,36109.2124,37257.4552
30,kenya,Catch-up 40-50: V,40_45,26538.0042,26386.9195,26689.0888
30,kenya,Catch-up 40-50: V,45_50,19006.4378,18970.1775,19042.6981
30,kenya,Catch-up 40-50: V,50_55,14930.9316,14710.3481,15151.5150
30,kenya,Catch-up 40-50: V,55_60,9563.6521,9466.9580,9660.3461
30,kenya,Catch-up 40-50: TT,10_15,28067.7336,27551.0244,28584.4429
30,kenya,Catch-up 40-50: TT,15_20,54133.6026,53650.1318,54617.0733
30,kenya,Catch-up 40-50: TT,20_25,59470.6658,59159.4315,59781.9001
30,kenya,Catch-up 40-50: TT,25_30,53616.1383,53395.5549,53836.7218
30,kenya,Catch-up 40-50: TT,30_35,45298.9321,44461.9235,46135.9408
30,kenya,Catch-up 40-50: TT,35_40,36709.7736,36434.7996,36984.7476
30,kenya,Catch-up 40-50: TT,40_45,25416.2009,25316.4851,25515.9168
30,kenya,Catch-up 40-50: TT,45_50,16683.5122,16571.7096,16795.3148
30,kenya,Catch-up 40-50: TT,50_55,14088.6350,13973.8107,14203.4593
30,kenya,Catch-up 40-50: TT,55_60,9439.0073,9369.5084,9508.5062
30,kenya,Catch-up 40-55: TTV,10_15,29253.7475,28573.8669,29933.6281
30,kenya,Catch-up 40-55: TTV,15_20,53842.7647,52878.8450,54806.6843
30,kenya,Catch-up 40-55: TTV,20_25,56713.3720,55253.8948,58172.8492
30,kenya,Catch-up 40-55: TTV,25_30,52622.7571,52344.7615,52900.7528
30,kenya,Catch-up 40-55: TTV,30_35,45227.1669,43879.4924,46574.8415
30,kenya,Catch-up 40-55: TTV,35_40,36826.8642,36192.3089,37461.4194
30,kenya,Catch-up 40-55: TTV,40_45,22877.9799,22850.7847,22905.1751
30,kenya,Catch-up 40-55: TTV,45_50,15780.7819,15587.3936,15974.1702
30,kenya,Catch-up 40-55: TTV,50_55,11599.5164,11487.7139,11711.3190
30,kenya,Catch-up 40-55: TTV,55_60,8959.3138,8892.8366,9025.7910
30,kenya,Catch-up 40-55: V,10_15,29563.4709,29361.0176,29765.9243
30,kenya,Catch-up 40-55: V,15_20,54016.5119,53523.9761,54509.0478
30,kenya,Catch-up 40-55: V,20_25,58122.2358,57632.7217,58611.7498
30,kenya,Catch-up 40-55: V,25_30,52974.0289,52306.2350,53641.8227
30,kenya,Catch-up 40-55: V,30_35,44498.1838,43757.8693,45238.4983
30,kenya,Catch-up 40-55: V,35_40,37079.9309,36387.9635,37771.8983
30,kenya,Catch-up 40-55: V,40_45,26930.8241,26797.8697,27063.7786
30,kenya,Catch-up 40-55: V,45_50,19142.4140,18942.9823,19341.8457
30,kenya,Catch-up 40-55: V,50_55,14262.3823,14056.9073,14467.8573
30,kenya,Catch-up 40-55: V,55_60,9359.6879,9329.4710,9389.9048
30,kenya,Catch-up 40-55: TT,10_15,28630.5237,28273.9641,28987.0833
30,kenya,Catch-up 40-55: TT,15_20,53888.0900,53679.5933,54096.5868
30,kenya,Catch-up 40-55: TT,20_25,59697.2927,58316.3795,61078.2059
30,kenya,Catch-up 40-55: TT,25_30,53381.9572,53276.1980,53487.7164
30,kenya,Catch-up 40-55: TT,30_35,45536.8903,44872.1181,46201.6626
30,kenya,Catch-up 40-55: TT,35_40,37359.4374,37314.1120,37404.7627
30,kenya,Catch-up 40-55: TT,40_45,25000.7184,24858.6988,25142.7379
30,kenya,Catch-up 40-55: TT,45_50,16955.4645,16456.8854,17454.0436
30,kenya,Catch-up 40-55: TT,50_55,11780.8180,11777.7962,11783.8397
30,kenya,Catch-up 40-55: TT,55_60,8959.3138,8953.2704,8965.3571
30,kenya,Catch-up 40-60: TTV,10_15,29710.7784,29203.1341,30218.4227
30,kenya,Catch-up 40-60: TTV,15_20,55089.2126,54784.0217,55394.4034
30,kenya,Catch-up 40-60: TTV,20_25,58968.3095,57560.2011,60376.4179
30,kenya,Catch-up 40-60: TTV,25_30,53589.6985,51951.9415,55227.4555
30,kenya,Catch-up 40-60: TTV,30_35,44940.1063,43459.4772,46420.7353
30,kenya,Catch-up 40-60: TTV,35_40,36641.7855,36282.2042,37001.3669
30,kenya,Catch-up 40-60: TTV,40_45,23104.6068,22902.1535,23307.0601
30,kenya,Catch-up 40-60: TTV,45_50,15882.7639,15746.7878,16018.7401
30,kenya,Catch-up 40-60: TTV,50_55,11599.5165,11584.4080,11614.6249
30,kenya,Catch-up 40-60: TTV,55_60,7437.1367,7428.0716,7446.2017
30,kenya,Catch-up 40-60: V,10_15,29491.7058,29340.6212,29642.7904
30,kenya,Catch-up 40-60: V,15_20,52853.1606,52451.2756,53255.0456
30,kenya,Catch-up 40-60: V,20_25,57793.6268,57325.2646,58261.9891
30,kenya,Catch-up 40-60: V,25_30,53585.9214,53171.9496,53999.8932
30,kenya,Catch-up 40-60: V,30_35,45737.0774,43872.6936,47601.4613
30,kenya,Catch-up 40-60: V,35_40,37249.9010,36875.2112,37624.5908
30,kenya,Catch-up 40-60: V,40_45,26836.3962,26591.6391,27081.1533
30,kenya,Catch-up 40-60: V,45_50,19063.0946,18884.8147,19241.3744
30,kenya,Catch-up 40-60: V,50_55,14322.8161,14117.3411,14528.2911
30,kenya,Catch-up 40-60: V,55_60,9193.4949,9157.2346,9229.7552
30,kenya,Catch-up 40-60: TT,10_15,29272.6331,29055.0713,29490.1950
30,kenya,Catch-up 40-60: TT,15_20,53159.1069,52210.2957,54107.9181
30,kenya,Catch-up 40-60: TT,20_25,57876.7234,57335.8406,58417.6062
30,kenya,Catch-up 40-60: TT,25_30,53835.2110,53378.9355,54291.4865
30,kenya,Catch-up 40-60: TT,30_35,45382.0286,44224.7206,46539.3366
30,kenya,Catch-up 40-60: TT,35_40,37820.2453,37605.7052,38034.7854
30,kenya,Catch-up 40-60: TT,40_45,25336.8815,25264.3609,25409.4021
30,kenya,Catch-up 40-60: TT,45_50,16517.3192,16206.0849,16828.5534
30,kenya,Catch-up 40-60: TT,50_55,12086.7642,12074.6774,12098.8510
30,kenya,Catch-up 40-60: TT,55_60,7516.4561,7425.8053,7607.1068
30,kenya,Catch-up 45-50: TTV,10_15,29438.8262,29052.0497,29825.6027
30,kenya,Catch-up 45-50: TTV,15_20,53910.7526,53744.5596,54076.9456
30,kenya,Catch-up 45-50: TTV,20_25,57185.5113,55825.7501,58545.2726
30,kenya,Catch-up 45-50: TTV,25_30,53857.8737,53800.4615,53915.2858
30,kenya,Catch-up 45-50: TTV,30_35,45555.7759,44374.2944,46737.2574
30,kenya,Catch-up 45-50: TTV,35_40,38012.8782,37728.8392,38296.9172
30,kenya,Catch-up 45-50: TTV,40_45,28834.4898,28423.5397,29245.4399
30,kenya,Catch-up 45-50: TTV,45_50,16033.8485,15674.2672,16393.4299
30,kenya,Catch-up 45-50: TTV,50_55,14296.3763,14196.6606,14396.0921
30,kenya,Catch-up 45-50: TTV,55_60,9405.0133,9368.7530,9441.2736
30,kenya,Catch-up 45-50: V,10_15,30107.3755,29705.4905,30509.2605
30,kenya,Catch-up 45-50: V,15_20,54522.6453,54011.9794,55033.3113
30,kenya,Catch-up 45-50: V,20_25,59115.6170,58520.3437,59710.8903
30,kenya,Catch-up 45-50: V,25_30,52490.5581,51913.4149,53067.7013
30,kenya,Catch-up 45-50: V,30_35,44906.1122,44165.7976,45646.4267
30,kenya,Catch-up 45-50: V,35_40,37986.4384,37929.0262,38043.8506
30,kenya,Catch-up 45-50: V,40_45,28596.5317,28236.9503,28956.1130
30,kenya,Catch-up 45-50: V,45_50,19387.9264,19022.3016,19753.5511
30,kenya,Catch-up 45-50: V,50_55,14961.1484,14758.6951,15163.6018
30,kenya,Catch-up 45-50: V,55_60,9246.3745,9173.8539,9318.8951
30,kenya,Catch-up 45-50: TT,10_15,29200.8680,28798.9830,29602.7530
30,kenya,Catch-up 45-50: TT,15_20,53755.8911,53713.5874,53798.1947
30,kenya,Catch-up 45-50: TT,20_25,58601.9294,58459.9099,58743.9490
30,kenya,Catch-up 45-50: TT,25_30,53404.6198,53335.1207,53474.1188
30,kenya,Catch-up 45-50: TT,30_35,45669.0894,44469.4777,46868.7011
30,kenya,Catch-up 45-50: TT,35_40,38126.1916,38047.6277,38204.7556
30,kenya,Catch-up 45-50: TT,40_45,28592.7545,28260.3684,28925.1406
30,kenya,Catch-up 45-50: TT,45_50,16842.1511,16234.7910,17449.5111
30,kenya,Catch-up 45-50: TT,50_55,14455.0151,14379.4728,14530.5574
30,kenya,Catch-up 45-50: TT,55_60,9514.5496,9457.1374,9571.9617
30,kenya,Catch-up 45-55: TTV,10_15,29465.2660,28168.9603,30761.5716
30,kenya,Catch-up 45-55: TTV,15_20,54243.1388,53200.6552,55285.6224
30,kenya,Catch-up 45-55: TTV,20_25,56996.6556,56912.0482,57081.2630
30,kenya,Catch-up 45-55: TTV,25_30,51602.9362,51089.2486,52116.6237
30,kenya,Catch-up 45-55: TTV,30_35,44124.2494,43121.0478,45127.4511
30,kenya,Catch-up 45-55: TTV,35_40,37329.2204,37066.3333,37592.1076
30,kenya,Catch-up 45-55: TTV,40_45,28298.1396,27796.5387,28799.7404
30,kenya,Catch-up 45-55: TTV,45_50,15467.2814,15361.5222,15573.0406
30,kenya,Catch-up 45-55: TTV,50_55,11652.3961,11570.8103,11733.9818
30,kenya,Catch-up 45-55: TTV,55_60,9163.2779,9066.5839,9259.9720
30,kenya,Catch-up 45-55: V,10_15,29567.2480,28793.6949,30340.8012
30,kenya,Catch-up 45-55: V,15_20,53869.2045,52406.7056,55331.7033
30,kenya,Catch-up 45-55: V,20_25,58651.0319,56547.9344,60754.1295
30,kenya,Catch-up 45-55: V,25_30,52603.8716,51216.9150,53990.8282
30,kenya,Catch-up 45-55: V,30_35,45925.9332,44581.2803,47270.5860
30,kenya,Catch-up 45-55: V,35_40,38749.4156,38643.6564,38855.1747
30,kenya,Catch-up 45-55: V,40_45,28955.3575,28441.6699,29469.0451
30,kenya,Catch-up 45-55: V,45_50,19115.9741,18943.7377,19288.2106
30,kenya,Catch-up 45-55: V,50_55,14409.6898,14231.4100,14587.9696
30,kenya,Catch-up 45-55: V,55_60,9185.9407,9089.2465,9282.6348
30,kenya,Catch-up 45-55: TT,10_15,29080.0002,28345.7292,29814.2713
30,kenya,Catch-up 45-55: TT,15_20,52747.4014,52309.2561,53185.5467
30,kenya,Catch-up 45-55: TT,20_25,58624.5921,58234.7938,59014.3903
30,kenya,Catch-up 45-55: TT,25_30,53287.5294,53082.0543,53493.0044
30,kenya,Catch-up 45-55: TT,30_35,45846.6137,44589.5899,47103.6376
30,kenya,Catch-up 45-55: TT,35_40,37616.2812,37286.9168,37945.6457
30,kenya,Catch-up 45-55: TT,40_45,28403.8988,27757.2567,29050.5409
30,kenya,Catch-up 45-55: TT,45_50,17023.4525,16675.9580,17370.9471
30,kenya,Catch-up 45-55: TT,50_55,11947.0109,11937.9459,11956.0760
30,kenya,Catch-up 45-55: TT,55_60,9148.1695,9136.0827,9160.2562
30,kenya,Catch-up 45-60: TTV,10_15,29189.5366,28446.2004,29932.8728
30,kenya,Catch-up 45-60: TTV,15_20,52637.8651,51852.2252,53423.5050
30,kenya,Catch-up 45-60: TTV,20_25,58126.0129,57663.6941,58588.3318
30,kenya,Catch-up 45-60: TTV,25_30,52762.5104,52505.6666,53019.3542
30,kenya,Catch-up 45-60: TTV,30_35,45476.4565,44285.9099,46667.0031
30,kenya,Catch-up 45-60: TTV,35_40,37956.2215,37759.8115,38152.6314
30,kenya,Catch-up 45-60: TTV,40_45,28351.0192,28163.6743,28538.3640
30,kenya,Catch-up 45-60: TTV,45_50,16173.6018,15889.5627,16457.6408
30,kenya,Catch-up 45-60: TTV,50_55,11837.4746,11770.9974,11903.9518
30,kenya,Catch-up 45-60: TTV,55_60,7497.5705,7452.2451,7542.8959
30,kenya,Catch-up 45-60: V,10_15,29129.1028,28742.3262,29515.8794
30,kenya,Catch-up 45-60: V,15_20,53729.4512,53097.9176,54360.9848
30,kenya,Catch-up 45-60: V,20_25,58783.2309,57867.6583,59698.8035
30,kenya,Catch-up 45-60: V,25_30,52630.3113,52618.2244,52642.3981
30,kenya,Catch-up 45-60: V,30_35,44887.2266,44838.8795,44935.5737
30,kenya,Catch-up 45-60: V,35_40,38141.3002,37923.7384,38358.8620
30,kenya,Catch-up 45-60: V,40_45,28490.7724,28233.9286,28747.6163
