coverage,location,scenario,cohort,value,low,high
30,kenya,Catch-up 15-20: TT,30_35,45888.1620,45860.9668,45915.3572
30,kenya,Catch-up 15-20: TT,35_40,38394.3668,37956.2215,38832.5121
30,kenya,Catch-up 15-20: TT,40_45,29582.3586,29407.1004,29757.6167
30,kenya,Catch-up 15-20: TT,45_50,20430.4100,19949.9610,20910.8590
30,kenya,Catch-up 15-20: TT,50_55,14167.9544,14092.4121,14243.4967
30,kenya,Catch-up 15-20: TT,55_60,9397.4590,9185.9407,9608.9774
30,kenya,Catch-up 15-25: TTV,10_15,25246.2289,24768.8016,25723.6562
30,kenya,Catch-up 15-25: TTV,15_20,37993.9910,37072.3750,38915.6070
30,kenya,Catch-up 15-25: TTV,20_25,44169.5738,43377.8905,44961.2571
30,kenya,Catch-up 15-25: TTV,25_30,50160.0783,49797.4753,50522.6813
30,kenya,Catch-up 15-25: TTV,30_35,45049.6426,44182.4170,45916.8682
30,kenya,Catch-up 15-25: TTV,35_40,36872.1895,36745.2785,36999.1006
30,kenya,Catch-up 15-25: TTV,40_45,29234.8640,29065.6493,29404.0788
30,kenya,Catch-up 15-25: TTV,45_50,20354.8678,19795.8548,20913.8807
30,kenya,Catch-up 15-25: TTV,50_55,14262.3823,14226.1220,14298.6426
30,kenya,Catch-up 15-25: TTV,55_60,9371.0193,9295.4770,9446.5615
30,kenya,Catch-up 15-25: V,10_15,26526.6707,26052.2652,27001.0763
30,kenya,Catch-up 15-25: V,15_20,39119.5712,38886.9009,39352.2415
30,kenya,Catch-up 15-25: V,20_25,45861.7212,44610.7408,47112.7016
30,kenya,Catch-up 15-25: V,25_30,51353.6466,50574.0501,52133.2430
30,kenya,Catch-up 15-25: V,30_35,44970.3231,44571.4598,45369.1864
30,kenya,Catch-up 15-25: V,35_40,37506.7448,36727.1483,38286.3413
30,kenya,Catch-up 15-25: V,40_45,29367.0631,29267.3472,29466.7789
30,kenya,Catch-up 15-25: V,45_50,20241.5543,19531.4567,20951.6518
30,kenya,Catch-up 15-25: V,50_55,13971.5445,13950.3927,13992.6963
30,kenya,Catch-up 15-25: V,55_60,9382.3506,9370.2638,9394.4373
30,kenya,Catch-up 15-25: TT,10_15,30432.2073,30211.6238,30652.7909
30,kenya,Catch-up 15-25: TT,15_20,54855.0315,54211.4112,55498.6518
30,kenya,Catch-up 15-25: TT,20_25,58877.6589,57487.6807,60267.6372
30,kenya,Catch-up 15-25: TT,25_30,53136.4448,52598.5836,53674.3059
30,kenya,Catch-up 15-25: TT,30_35,46382.9641,45863.2331,46902.6951
30,kenya,Catch-up 15-25: TT,35_40,38443.4693,37996.2589,38890.6797
30,kenya,Catch-up 15-25: TT,40_45,29801.4312,29342.1340,30260.7284
30,kenya,Catch-up 15-25: TT,45_50,20045.1443,19498.2182,20592.0705
30,kenya,Catch-up 15-25: TT,50_55,13967.7673,13967.7673,13967.7674
30,kenya,Catch-up 15-25: TT,55_60,9246.3745,9095.2899,9397.4590
30,kenya,Catch-up 15-30: TTV,10_15,25136.6926,24215.0767,26058.3085
30,kenya,Catch-up 15-30: TTV,15_20,37325.4416,37059.5328,37591.3505
30,kenya,Catch-up 15-30: TTV,20_25,41737.1119,41447.0295,42027.1943
30,kenya,Catch-up 15-30: TTV,25_30,40996.7979,40144.6808,41848.9150
30,kenya,Catch-up 15-30: TTV,30_35,44078.9241,44048.7071,44109.1410
30,kenya,Catch-up 15-30: TTV,35_40,37899.5648,36974.9270,38824.2025
30,kenya,Catch-up 15-30: TTV,40_45,29151.7676,29012.7697,29290.7654
30,kenya,Catch-up 15-30: TTV,45_50,19697.6498,19241.3743,20153.9252
30,kenya,Catch-up 15-30: TTV,50_55,14247.2738,14211.0135,14283.5341
30,kenya,Catch-up 15-30: TTV,55_60,9329.4710,9154.2129,9504.7291
30,kenya,Catch-up 15-30: V,10_15,25601.2776,25426.0195,25776.5357
30,kenya,Catch-up 15-30: V,15_20,37869.3462,37742.4352,37996.2572
30,kenya,Catch-up 15-30: V,20_25,43059.1020,42285.5489,43832.6551
30,kenya,Catch-up 15-30: V,25_30,43145.9762,42756.1779,43535.7745
30,kenya,Catch-up 15-30: V,30_35,44086.4784,43808.4827,44364.4740
30,kenya,Catch-up 15-30: V,35_40,37336.7747,37243.1023,37430.4471
30,kenya,Catch-up 15-30: V,40_45,29246.1954,29098.1325,29394.2583
30,kenya,Catch-up 15-30: V,45_50,20211.3374,19821.5391,20601.1357
30,kenya,Catch-up 15-30: V,50_55,14311.4848,14133.2050,14489.7645
30,kenya,Catch-up 15-30: V,55_60,9563.6521,9533.4352,9593.8690
30,kenya,Catch-up 15-30: TT,10_15,31240.5099,30264.5035,32216.5163
30,kenya,Catch-up 15-30: TT,15_20,55769.0933,55735.8546,55802.3319
30,kenya,Catch-up 15-30: TT,20_25,58054.2478,57758.1220,58350.3737
30,kenya,Catch-up 15-30: TT,25_30,49189.3598,48660.5637,49718.1559
30,kenya,Catch-up 15-30: TT,30_35,45782.4028,45199.2163,46365.5893
30,kenya,Catch-up 15-30: TT,35_40,37627.6125,37549.0485,37706.1764
30,kenya,Catch-up 15-30: TT,40_45,29200.8699,28841.2886,29560.4513
30,kenya,Catch-up 15-30: TT,45_50,20132.0180,19503.5061,20760.5298
30,kenya,Catch-up 15-30: TT,50_55,14436.1295,14218.5678,14653.6913
30,kenya,Catch-up 15-30: TT,55_60,9401.2362,9367.9976,9434.4747
30,kenya,Catch-up 15-35: TTV,10_15,26530.4479,26125.5412,26935.3546
30,kenya,Catch-up 15-35: TTV,15_20,37340.5501,37334.5067,37346.5935
30,kenya,Catch-up 15-35: TTV,20_25,41374.5089,41175.0773,41573.9405
30,kenya,Catch-up 15-35: TTV,25_30,39535.0544,39163.3863,39906.7225
30,kenya,Catch-up 15-35: TTV,30_35,35712.6148,35159.6452,36265.5845
30,kenya,Catch-up 15-35: TTV,35_40,35644.6272,35581.1717,35708.0827
30,kenya,Catch-up 15-35: TTV,40_45,28781.6103,28346.4867,29216.7340
30,kenya,Catch-up 15-35: TTV,45_50,19758.0836,18999.6389,20516.5282
30,kenya,Catch-up 15-35: TTV,50_55,14145.2917,13960.9685,14329.6149
30,kenya,Catch-up 15-35: TTV,55_60,9488.1098,9488.1097,9488.1098
30,kenya,Catch-up 15-35: V,10_15,26084.7482,25728.1885,26441.3079
30,kenya,Catch-up 15-35: V,15_20,38639.8776,37340.5501,39939.2051
30,kenya,Catch-up 15-35: V,20_25,43791.8623,42655.7061,44928.0184
30,kenya,Catch-up 15-35: V,25_30,42364.1134,42303.6796,42424.5472
30,kenya,Catch-up 15-35: V,30_35,39856.1098,39541.8538,40170.3658
30,kenya,Catch-up 15-35: V,35_40,37087.4851,37036.1164,37138.8539
30,kenya,Catch-up 15-35: V,40_45,28558.7605,28114.5718,29002.9492
30,kenya,Catch-up 15-35: V,45_50,20105.5781,19673.4762,20537.6800
30,kenya,Catch-up 15-35: V,50_55,14118.8519,14034.2445,14203.4593
30,kenya,Catch-up 15-35: V,55_60,9348.3565,9248.6407,9448.0723
30,kenya,Catch-up 15-35: TT,10_15,31954.3846,31319.8294,32588.9398
30,kenya,Catch-up 15-35: TT,15_20,56860.6795,56685.4214,57035.9377
30,kenya,Catch-up 15-35: TT,20_25,60241.1972,59005.3252,61477.0692
30,kenya,Catch-up 15-35: TT,25_30,51799.3461,51781.2159,51817.4762
30,kenya,Catch-up 15-35: TT,30_35,43127.0911,43054.5705,43199.6117
30,kenya,Catch-up 15-35: TT,35_40,38035.5408,37576.2437,38494.8380
30,kenya,Catch-up 15-35: TT,40_45,29521.9247,29195.5820,29848.2675
30,kenya,Catch-up 15-35: TT,45_50,20105.5782,19951.4719,20259.6845
30,kenya,Catch-up 15-35: TT,50_55,14575.8827,14427.8198,14723.9456
30,kenya,Catch-up 15-35: TT,55_60,9503.2183,9491.1315,9515.3050
30,kenya,Catch-up 15-40: TTV,10_15,25049.8189,24898.7342,25200.9035
30,kenya,Catch-up 15-40: TTV,15_20,36362.2774,35954.3490,36770.2058
30,kenya,Catch-up 15-40: TTV,20_25,41404.7258,41108.6000,41700.8516
30,kenya,Catch-up 15-40: TTV,25_30,40301.8087,40156.7675,40446.8499
30,kenya,Catch-up 15-40: TTV,30_35,35569.0845,35155.1127,35983.0563
30,kenya,Catch-up 15-40: TTV,35_40,29944.9611,29938.9177,29951.0045
30,kenya,Catch-up 15-40: TTV,40_45,28373.6819,28234.6840,28512.6797
30,kenya,Catch-up 15-40: TTV,45_50,20502.1752,20097.2685,20907.0819
30,kenya,Catch-up 15-40: TTV,50_55,14455.0151,14439.9067,14470.1235
30,kenya,Catch-up 15-40: TTV,55_60,9450.3386,9432.2084,9468.4688
30,kenya,Catch-up 15-40: V,10_15,25348.2109,24867.7619,25828.6599
30,kenya,Catch-up 15-40: V,15_20,38341.4855,36978.7025,39704.2685
30,kenya,Catch-up 15-40: V,20_25,43145.9756,42236.4464,44055.5048
30,kenya,Catch-up 15-40: V,25_30,41661.5700,41274.7935,42048.3465
30,kenya,Catch-up 15-40: V,30_35,38262.1674,37802.8702,38721.4645
30,kenya,Catch-up 15-40: V,35_40,33854.2749,33434.2598,34274.2901
30,kenya,Catch-up 15-40: V,40_45,29231.0869,28956.1130,29506.0609
30,kenya,Catch-up 15-40: V,45_50,19773.1920,19383.3938,20162.9903
30,kenya,Catch-up 15-40: V,50_55,14126.4061,13981.3649,14271.4473
30,kenya,Catch-up 15-40: V,55_60,9510.7725,9474.5122,9547.0328
30,kenya,Catch-up 15-40: TT,10_15,30764.5935,29395.7671,32133.4198
30,kenya,Catch-up 15-40: TT,15_20,54669.9529,53902.4433,55437.4626
30,kenya,Catch-up 15-40: TT,20_25,58711.4658,58246.1253,59176.8064
30,kenya,Catch-up 15-40: TT,25_30,51856.0028,51490.3782,52221.6275
30,kenya,Catch-up 15-40: TT,30_35,43799.4176,43442.8579,44155.9772
30,kenya,Catch-up 15-40: TT,35_40,34594.5893,34029.5329,35159.6457
30,kenya,Catch-up 15-40: TT,40_45,28479.4411,28292.0962,28666.7860
30,kenya,Catch-up 15-40: TT,45_50,20264.2169,19952.9826,20575.4512
30,kenya,Catch-up 15-40: TT,50_55,14288.8220,14249.5401,14328.1040
30,kenya,Catch-up 15-40: TT,55_60,9412.5675,9352.1336,9473.0013
30,kenya,Catch-up 15-45: TTV,10_15,25333.1025,25269.6469,25396.5580
30,kenya,Catch-up 15-45: TTV,15_20,35984.5660,34827.2581,37141.8739
30,kenya,Catch-up 15-45: TTV,20_25,41563.3646,40668.9438,42457.7853
30,kenya,Catch-up 15-45: TTV,25_30,38594.5529,38105.0388,39084.0669
30,kenya,Catch-up 15-45: TTV,30_35,34779.6675,34459.3681,35099.9668
30,kenya,Catch-up 15-45: TTV,35_40,28860.9292,28761.2134,28960.6451
30,kenya,Catch-up 15-45: TTV,40_45,23693.8368,23207.3444,24180.3291
30,kenya,Catch-up 15-45: TTV,45_50,19618.3304,19007.9486,20228.7121
30,kenya,Catch-up 15-45: TTV,50_55,14326.5932,14220.8340,14432.3524
30,kenya,Catch-up 15-45: TTV,55_60,9359.6879,9323.4277,9395.9482
30,kenya,Catch-up 15-45: V,10_15,25514.4040,25100.4323,25928.3758
30,kenya,Catch-up 15-45: V,15_20,37948.6656,37728.0821,38169.2491
30,kenya,Catch-up 15-45: V,20_25,43451.9219,43010.7549,43893.0889
30,kenya,Catch-up 15-45: V,25_30,42001.5104,41856.4692,42146.5516
30,kenya,Catch-up 15-45: V,30_35,38692.7584,38021.9428,39363.5739
30,kenya,Catch-up 15-45: V,35_40,32596.4956,32397.0639,32795.9273
30,kenya,Catch-up 15-45: V,40_45,27055.4689,26744.2346,27366.7031
30,kenya,Catch-up 15-45: V,45_50,19622.1075,19129.5717,20114.6432
30,kenya,Catch-up 15-45: V,50_55,13873.3395,13737.3634,14009.3156
30,kenya,Catch-up 15-45: V,55_60,9627.8630,9528.1472,9727.5788
30,kenya,Catch-up 15-45: TT,10_15,32063.9210,31456.5609,32671.2810
30,kenya,Catch-up 15-45: TT,15_20,54333.7897,53714.3429,54953.2365
30,kenya,Catch-up 15-45: TT,20_25,57884.2776,57627.4338,58141.1214
30,kenya,Catch-up 15-45: TT,25_30,51081.6943,50707.0045,51456.3841
30,kenya,Catch-up 15-45: TT,30_35,42156.3726,41301.2338,43011.5114
30,kenya,Catch-up 15-45: TT,35_40,34001.5823,33518.1116,34485.0530
30,kenya,Catch-up 15-45: TT,40_45,26258.4975,25980.5018,26536.4931
30,kenya,Catch-up 15-45: TT,45_50,19705.2040,19188.4947,20221.9133
30,kenya,Catch-up 15-45: TT,50_55,13948.8818,13921.6865,13976.0771
30,kenya,Catch-up 15-45: TT,55_60,9250.1516,9186.6961,9313.6071
30,kenya,Catch-up 15-50: TTV,10_15,24981.8308,24873.0500,25090.6117
30,kenya,Catch-up 15-50: TTV,15_20,37257.4537,37027.8051,37487.1022
30,kenya,Catch-up 15-50: TTV,20_25,41064.7854,40786.7898,41342.7811
30,kenya,Catch-up 15-50: TTV,25_30,39531.2773,38842.3315,40220.2230
30,kenya,Catch-up 15-50: TTV,30_35,35527.5362,35521.4928,35533.5795
30,kenya,Catch-up 15-50: TTV,35_40,29786.3223,29502.2832,30070.3613
30,kenya,Catch-up 15-50: TTV,40_45,23323.6795,23054.7489,23592.6100
30,kenya,Catch-up 15-50: TTV,45_50,15984.7461,15477.1019,16492.3902
30,kenya,Catch-up 15-50: TTV,50_55,13801.5743,13777.4008,13825.7478
30,kenya,Catch-up 15-50: TTV,55_60,9450.3386,9420.1217,9480.5556
30,kenya,Catch-up 15-50: V,10_15,25733.4767,25156.3335,26310.6198
30,kenya,Catch-up 15-50: V,15_20,37589.8397,37154.7161,38024.9633
30,kenya,Catch-up 15-50: V,20_25,43935.3926,42684.4123,45186.3730
30,kenya,Catch-up 15-50: V,25_30,42054.3900,41939.5656,42169.2143
30,kenya,Catch-up 15-50: V,30_35,39055.3615,38789.4526,39321.2704
30,kenya,Catch-up 15-50: V,35_40,33295.2619,33243.8931,33346.6307
30,kenya,Catch-up 15-50: V,40_45,26436.0221,26257.7422,26614.3019
30,kenya,Catch-up 15-50: V,45_50,18651.3891,18167.9185,19134.8598
30,kenya,Catch-up 15-50: V,50_55,14534.3345,14455.7706,14612.8985
30,kenya,Catch-up 15-50: V,55_60,9461.6700,9404.2579,9519.0821
30,kenya,Catch-up 15-50: TT,10_15,32343.4274,32098.6704,32588.1844
30,kenya,Catch-up 15-50: TT,15_20,55455.5927,54120.0049,56791.1806
30,kenya,Catch-up 15-50: TT,20_25,58824.7792,57416.6709,60232.8875
30,kenya,Catch-up 15-50: TT,25_30,51667.1471,51658.0820,51676.2122
30,kenya,Catch-up 15-50: TT,30_35,42900.4642,42749.3797,43051.5488
30,kenya,Catch-up 15-50: TT,35_40,34488.8301,34407.2444,34570.4157
30,kenya,Catch-up 15-50: TT,40_45,26209.3950,26133.8527,26284.9373
30,kenya,Catch-up 15-50: TT,45_50,17348.2843,16970.5728,17725.9958
30,kenya,Catch-up 15-50: TT,50_55,13461.6340,13304.5060,13618.7620
30,kenya,Catch-up 15-50: TT,55_60,9329.4710,9208.6034,9450.3387
30,kenya,Catch-up 15-55: TTV,10_15,25393.5363,25245.4735,25541.5992
30,kenya,Catch-up 15-55: TTV,15_20,36135.6505,35794.1994,36477.1017
30,kenya,Catch-up 15-55: TTV,20_25,41665.3467,40906.9021,42423.7913
30,kenya,Catch-up 15-55: TTV,25_30,39942.9828,39752.6162,40133.3494
30,kenya,Catch-up 15-55: TTV,30_35,34998.7401,34732.8313,35264.6489
30,kenya,Catch-up 15-55: TTV,35_40,29412.3879,28986.3294,29838.4465
30,kenya,Catch-up 15-55: TTV,40_45,23097.0526,22834.1654,23359.9398
30,kenya,Catch-up 15-55: TTV,45_50,15875.2097,15636.4961,16113.9233
30,kenya,Catch-up 15-55: TTV,50_55,11425.7692,11422.7475,11428.7909
30,kenya,Catch-up 15-55: TTV,55_60,9042.4103,9006.1500,9078.6706
30,kenya,Catch-up 15-55: V,10_15,26209.3931,26115.7206,26303.0655
30,kenya,Catch-up 15-55: V,15_20,37835.3522,37409.2937,38261.4106
30,kenya,Catch-up 15-55: V,20_25,42790.9269,42310.4779,43271.3759
30,kenya,Catch-up 15-55: V,25_30,41646.4616,41422.8564,41870.0668
30,kenya,Catch-up 15-55: V,30_35,38938.2709,38349.0409,39527.5008
30,kenya,Catch-up 15-55: V,35_40,33061.0808,32906.9745,33215.1870
30,kenya,Catch-up 15-55: V,40_45,26470.0161,26161.8035,26778.2287
30,kenya,Catch-up 15-55: V,45_50,18466.3104,18034.2085,18898.4124
30,kenya,Catch-up 15-55: V,50_55,13911.1106,13787.2213,14035.0000
30,kenya,Catch-up 15-55: V,55_60,9499.4411,9454.1157,9544.7665
30,kenya,Catch-up 15-55: TT,10_15,32876.0006,32622.1785,33129.8226
30,kenya,Catch-up 15-55: TT,15_20,55406.4903,54617.8288,56195.1518
30,kenya,Catch-up 15-55: TT,20_25,57347.9274,56813.0880,57882.7668
30,kenya,Catch-up 15-55: TT,25_30,50768.1937,50082.2697,51454.1178
30,kenya,Catch-up 15-55: TT,30_35,43553.9050,42801.5037,44306.3063
30,kenya,Catch-up 15-55: TT,35_40,34832.5475,34747.9401,34917.1549
30,kenya,Catch-up 15-55: TT,40_45,26122.5214,25373.1418,26871.9010
30,kenya,Catch-up 15-55: TT,45_50,17204.7540,16863.3029,17546.2052
30,kenya,Catch-up 15-55: TT,50_55,12067.8786,11925.8591,12209.8981
30,kenya,Catch-up 15-55: TT,55_60,9049.9645,8868.6630,9231.2660
30,kenya,Catch-up 15-60: TTV,10_15,23897.7989,23598.6514,24196.9463
30,kenya,Catch-up 15-60: TTV,15_20,36819.3083,36559.4428,37079.1737
30,kenya,Catch-up 15-60: TTV,20_25,41110.1108,40989.2432,41230.9784
30,kenya,Catch-up 15-60: TTV,25_30,39229.1081,39102.1970,39356.0192
30,kenya,Catch-up 15-60: TTV,30_35,35096.9451,34776.6457,35417.2444
30,kenya,Catch-up 15-60: TTV,35_40,28868.4834,28798.9844,28937.9823
30,kenya,Catch-up 15-60: TTV,40_45,23297.2397,23188.4588,23406.0206
30,kenya,Catch-up 15-60: TTV,45_50,16018.7401,15417.4234,16620.0567
30,kenya,Catch-up 15-60: TTV,50_55,11433.3234,11261.0871,11605.5598
30,kenya,Catch-up 15-60: TTV,55_60,7516.4561,7492.2825,7540.6297
30,kenya,Catch-up 15-60: V,10_15,25623.9403,25055.8623,26192.0183
30,kenya,Catch-up 15-60: V,15_20,35780.6017,34713.9445,36847.2589
30,kenya,Catch-up 15-60: V,20_25,42586.9627,40547.3207,44626.6046
30,kenya,Catch-up 15-60: V,25_30,42749.3791,42622.4681,42876.2902
30,kenya,Catch-up 15-60: V,30_35,39130.9038,38157.9190,40103.8886
30,kenya,Catch-up 15-60: V,35_40,33378.3585,32819.3455,33937.3715
30,kenya,Catch-up 15-60: V,40_45,27115.9028,26532.7163,27699.0893
30,kenya,Catch-up 15-60: V,45_50,19059.3175,18521.4564,19597.1786
30,kenya,Catch-up 15-60: V,50_55,13831.7913,13813.6611,13849.9214
30,kenya,Catch-up 15-60: V,55_60,9321.9168,9249.3961,9394.4374
30,kenya,Catch-up 15-60: TT,10_15,32071.4752,31222.3798,32920.5705
30,kenya,Catch-up 15-60: TT,15_20,56041.0455,55935.2863,56146.8047
30,kenya,Catch-up 15-60: TT,20_25,58643.4778,57301.8467,59985.1089
30,kenya,Catch-up 15-60: TT,25_30,51149.6824,51040.9015,51258.4633
30,kenya,Catch-up 15-60: TT,30_35,42919.3497,42632.2890,43206.4104
30,kenya,Catch-up 15-60: TT,35_40,34379.2938,34318.8599,34439.7276
30,kenya,Catch-up 15-60: TT,40_45,25922.3342,25194.1065,26650.5620
30,kenya,Catch-up 15-60: TT,45_50,17389.8326,17178.3142,17601.3510
30,kenya,Catch-up 15-60: TT,50_55,11603.2935,11560.9899,11645.5972
30,kenya,Catch-up 15-60: TT,55_60,7490.0163,7444.6909,7535.3417
30,kenya,Catch-up 20-25: TTV,10_15,29408.6093,29299.8284,29517.3902
30,kenya,Catch-up 20-25: TTV,15_20,50919.2779,50577.8267,51260.7291
30,kenya,Catch-up 20-25: TTV,20_25,45884.3839,45122.9177,46645.8502
30,kenya,Catch-up 20-25: TTV,25_30,52649.1970,52531.3510,52767.0429
30,kenya,Catch-up 20-25: TTV,30_35,46330.0845,45852.6572,46807.5118
30,kenya,Catch-up 20-25: TTV,35_40,38511.4574,38414.7632,38608.1515
30,kenya,Catch-up 20-25: TTV,40_45,29351.9545,28768.7680,29935.1411
30,kenya,Catch-up 20-25: TTV,45_50,20230.2230,19686.3185,20774.1274
30,kenya,Catch-up 20-25: TTV,50_55,14500.3405,14412.7114,14587.9695
30,kenya,Catch-up 20-25: TTV,55_60,9510.7725,9480.5555,9540.9894
30,kenya,Catch-up 20-25: V,10_15,30549.2978,30482.8206,30615.7751
30,kenya,Catch-up 20-25: V,15_20,49865.4628,49527.0333,50203.8922
30,kenya,Catch-up 20-25: V,20_25,47327.2418,46082.3047,48572.1788
30,kenya,Catch-up 20-25: V,25_30,52328.1422,52279.7952,52376.4893
30,kenya,Catch-up 20-25: V,30_35,45585.9928,45232.4549,45939.5308
30,kenya,Catch-up 20-25: V,35_40,37820.2453,37182.6683,38457.8223
30,kenya,Catch-up 20-25: V,40_45,29197.0929,28979.5311,29414.6547
30,kenya,Catch-up 20-25: V,45_50,20158.4577,19762.6161,20554.2993
30,kenya,Catch-up 20-25: V,50_55,14156.6231,14065.9723,14247.2739
30,kenya,Catch-up 20-25: V,55_60,9450.3386,9353.6445,9547.0328
30,kenya,Catch-up 20-25: TT,10_15,30318.8939,29820.3147,30817.4731
30,kenya,Catch-up 20-25: TT,15_20,54122.2712,53623.6920,54620.8503
30,kenya,Catch-up 20-25: TT,20_25,57476.3493,56796.4686,58156.2299
30,kenya,Catch-up 20-25: TT,25_30,52720.9622,52612.1813,52829.7430
30,kenya,Catch-up 20-25: TT,30_35,47025.0736,46910.2493,47139.8978
30,kenya,Catch-up 20-25: TT,35_40,39176.2295,38348.2860,40004.1730
30,kenya,Catch-up 20-25: TT,40_45,29234.8640,29065.6493,29404.0788
30,kenya,Catch-up 20-25: TT,45_50,19924.2767,19196.0489,20652.5044
30,kenya,Catch-up 20-25: TT,50_55,14031.9783,14004.7831,14059.1735
30,kenya,Catch-up 20-25: TT,55_60,9518.3267,9500.1966,9536.4569
30,kenya,Catch-up 20-30: TTV,10_15,29189.5366,28832.9769,29546.0962
30,kenya,Catch-up 20-30: TTV,15_20,48486.8159,46966.9049,50006.7268
30,kenya,Catch-up 20-30: TTV,20_25,43784.3081,43639.2669,43929.3493
30,kenya,Catch-up 20-30: TTV,25_30,41646.4616,41610.2013,41682.7219
30,kenya,Catch-up 20-30: TTV,30_35,44721.0335,43887.0466,45555.0205
30,kenya,Catch-up 20-30: TTV,35_40,37589.8414,37565.6679,37614.0150
30,kenya,Catch-up 20-30: TTV,40_45,29370.8402,28887.3695,29854.3109
30,kenya,Catch-up 20-30: TTV,45_50,20505.9523,20085.9372,20925.9675
30,kenya,Catch-up 20-30: TTV,50_55,14205.7256,14136.2266,14275.2245
30,kenya,Catch-up 20-30: TTV,55_60,9276.5914,9161.7672,9391.4156
30,kenya,Catch-up 20-30: V,10_15,29967.6222,29375.3706,30559.8738
30,kenya,Catch-up 20-30: V,15_20,49653.9443,49309.4714,49998.4172
30,kenya,Catch-up 20-30: V,20_25,45699.3053,45406.2012,45992.4093
30,kenya,Catch-up 20-30: V,25_30,45042.0878,44700.6366,45383.5389
30,kenya,Catch-up 20-30: V,30_35,46322.5303,45718.1919,46926.8687
30,kenya,Catch-up 20-30: V,35_40,37510.5219,37247.6347,37773.4091
30,kenya,Catch-up 20-30: V,40_45,28808.0501,28690.2040,28925.8961
30,kenya,Catch-up 20-30: V,45_50,19750.5294,19433.2517,20067.8071
30,kenya,Catch-up 20-30: V,50_55,14269.9365,14215.5461,14324.3269
30,kenya,Catch-up 20-30: V,55_60,9431.4531,9361.9542,9500.9520
30,kenya,Catch-up 20-30: TT,10_15,31338.7148,30809.9187,31867.5110
30,kenya,Catch-up 20-30: TT,15_20,54764.3807,53540.5955,55988.1659
30,kenya,Catch-up 20-30: TT,20_25,58273.3205,57904.6741,58641.9668
30,kenya,Catch-up 20-30: TT,25_30,51387.6406,51094.5365,51680.7446
30,kenya,Catch-up 20-30: TT,30_35,46605.8137,45877.5858,47334.0416
30,kenya,Catch-up 20-30: TT,35_40,38488.7946,37497.6797,39479.9096
30,kenya,Catch-up 20-30: TT,40_45,28838.2669,28835.2452,28841.2887
30,kenya,Catch-up 20-30: TT,45_50,19909.1683,19694.6282,20123.7083
30,kenya,Catch-up 20-30: TT,50_55,14024.4241,13973.0554,14075.7928
30,kenya,Catch-up 20-30: TT,55_60,9287.9227,9236.5539,9339.2915
30,kenya,Catch-up 20-35: TTV,10_15,29340.6211,28089.6407,30591.6015
30,kenya,Catch-up 20-35: TTV,15_20,48339.5084,46586.9271,50092.0897
30,kenya,Catch-up 20-35: TTV,20_25,44162.0195,43672.5055,44651.5336
30,kenya,Catch-up 20-35: TTV,25_30,40558.6525,40341.0906,40776.2143
30,kenya,Catch-up 20-35: TTV,30_35,37136.5870,36211.9493,38061.2248
30,kenya,Catch-up 20-35: TTV,35_40,36581.3517,36034.4255,37128.2779
30,kenya,Catch-up 20-35: TTV,40_45,29087.5566,28830.7128,29344.4004
30,kenya,Catch-up 20-35: TTV,45_50,20313.3195,20119.9312,20506.7077
30,kenya,Catch-up 20-35: TTV,50_55,14137.7375,14056.1518,14219.3232
30,kenya,Catch-up 20-35: TTV,55_60,9461.6700,9434.4748,9488.8652
30,kenya,Catch-up 20-35: V,10_15,28921.3615,28211.2640,29631.4590
30,kenya,Catch-up 20-35: V,15_20,46560.4873,45342.7455,47778.2291
30,kenya,Catch-up 20-35: V,20_25,45215.8346,44312.3487,46119.3204
30,kenya,Catch-up 20-35: V,25_30,42783.3732,42441.9220,43124.8243
30,kenya,Catch-up 20-35: V,30_35,39383.9705,39030.4326,39737.5084
30,kenya,Catch-up 20-35: V,35_40,37808.9141,37742.4369,37875.3913
30,kenya,Catch-up 20-35: V,40_45,29359.5088,29012.0142,29707.0033
30,kenya,Catch-up 20-35: V,45_50,19663.6557,19446.0939,19881.2175
30,kenya,Catch-up 20-35: V,50_55,14194.3943,14158.1339,14230.6546
30,kenya,Catch-up 20-35: V,55_60,9476.7784,9461.6700,9491.8869
30,kenya,Catch-up 20-35: TT,10_15,31274.5039,30090.0007,32459.0071
30,kenya,Catch-up 20-35: TT,15_20,55368.7191,54743.2289,55994.2093
30,kenya,Catch-up 20-35: TT,20_25,58243.1036,57040.4703,59445.7369
30,kenya,Catch-up 20-35: TT,25_30,51436.7431,50784.0577,52089.4285
30,kenya,Catch-up 20-35: TT,30_35,43833.4115,43594.6978,44072.1252
30,kenya,Catch-up 20-35: TT,35_40,38126.1916,37515.8099,38736.5734
